date,time,name,flyer,url,host,city,region,source,style,labels
2026-01-19,19:45,Bachata Lady Style by Svenja,https://www2.salsa.ch/images/m/02/025e88391604543d42901e22b5ade216d8a3e76079310e1919f6e15954589ea9.jpg,https://www.latino.ch/venues/bachata-flow-lucerne-dance-company-6015-luzern/events/2026-01-19,Bachata Flow - Lucerne Dance Company,6015 Luzern,Zentral Schweiz,latino.ch,B,kurs
2026-01-19,19:45,Bachata Sensual Intermediate Kurs Luzern,https://www2.salsa.ch/images/m/02/025e88391604543d42901e22b5ade216d8a3e76079310e1919f6e15954589ea9.jpg,https://www.latino.ch/venues/bachata-flow-lucerne-dance-company-6015-luzern/events/2026-01-19,Bachata Flow - Lucerne Dance Company,6015 Luzern,Zentral Schweiz,latino.ch,B,kurs
2026-01-19,20:30,Bachata Kurs,https://www2.salsa.ch/images/m/04/0460520dd64ba7d8efd43d77cb6d9795838b3bdbd7634d0d210c50e0e9350bce.jpg,https://www.latino.ch/venues/ritmo-latino-wohlen-16/events/2026-01-19,Ritmo Latino,Wohlen,Region Solothurn & Aarau,latino.ch,B|S,kurs
2026-01-19,20:30,Kizomba Wochenkurs in Luzern,https://www2.salsa.ch/images/m/d9/d9c62c2ac1f537db356793beee6326c4700d67dcbbe0ec2fa167d705a8f2ff93.jpg,https://www.latino.ch/venues/salsa-y-mas-tanzstudio-6010-kriens/events/2026-01-19,Salsa y mas Tanzstudio,6010 Kriens,Zentral Schweiz,latino.ch,B|K|S,kurs
2026-01-19,21:00,Bachata Beginner Kurs Luzern,https://www2.salsa.ch/images/m/02/025e88391604543d42901e22b5ade216d8a3e76079310e1919f6e15954589ea9.jpg,https://www.latino.ch/venues/bachata-flow-lucerne-dance-company-6015-luzern/events/2026-01-19,Bachata Flow - Lucerne Dance Company,6015 Luzern,Zentral Schweiz,latino.ch,B,kurs
2026-01-20,18:30,Bachata Starter Kurs Luzern,https://www2.salsa.ch/images/m/02/025e88391604543d42901e22b5ade216d8a3e76079310e1919f6e15954589ea9.jpg,https://www.latino.ch/venues/bachata-flow-lucerne-dance-company-6015-luzern/events/2026-01-20,Bachata Flow - Lucerne Dance Company,6015 Luzern,Zentral Schweiz,latino.ch,B,kurs
2026-01-20,18:45,Reggaeton (Open Level),https://www2.salsa.ch/images/m/41/416d146a87c91b3f3fe98965a3b26ad44062698aa5c78d922572d03933845b3d.jpg,https://www.latino.ch/events/reggaeton-open-level-2026-01-20-kc-dance-studio-4051-basel,KC dance studio,4051 Basel,Region Basel,latino.ch,,kurs
2026-01-20,19:00,Bachata Kurs,https://www2.salsa.ch/images/m/04/0460520dd64ba7d8efd43d77cb6d9795838b3bdbd7634d0d210c50e0e9350bce.jpg,https://www.latino.ch/venues/ritmo-latino-wohlen-16/events/2026-01-20,Ritmo Latino,Wohlen,Region Solothurn & Aarau,latino.ch,B|S,kurs
2026-01-20,19:00,Fiesta de la Salsa Mardis Fribourg,https://www2.salsa.ch/images/m/d8/d83972ef6a8f60283efa1fc2ce624827308d7649fccbfc557940fe06be8c457f.jpg,https://www.latino.ch/events/fiesta-de-la-salsa-mardis-fribourg-2026-01-20-cafe-des-grand-places-1700-fribourg,Café des Grand-places,1700 Fribourg,Region Bern,latino.ch,B|S,kurs|party
2026-01-20,19:45,Bachata Beginner Kurs Luzern,https://www2.salsa.ch/images/m/02/025e88391604543d42901e22b5ade216d8a3e76079310e1919f6e15954589ea9.jpg,https://www.latino.ch/venues/bachata-flow-lucerne-dance-company-6015-luzern/events/2026-01-20,Bachata Flow - Lucerne Dance Company,6015 Luzern,Zentral Schweiz,latino.ch,B,kurs
2026-01-20,20:30,Salsa Kurs,https://www2.salsa.ch/images/m/04/0460520dd64ba7d8efd43d77cb6d9795838b3bdbd7634d0d210c50e0e9350bce.jpg,https://www.latino.ch/venues/ritmo-latino-wohlen-16/events/2026-01-20,Ritmo Latino,Wohlen,Region Solothurn & Aarau,latino.ch,B|S,kurs
2026-01-20,20:30,TuesdayKiz,https://www2.salsa.ch/images/m/6a/6a47ac41bf113f7f4a7567abd0fcf9df8a4a5ffce520c7ff8a0b77636894ed42.jpg,https://www.latino.ch/events/tuesdaykiz-2026-01-20-kulturbistro-karl-schenk-bern-switzerland,KulturBistro - Karl Schenk,"Bern, Switzerland",Region Bern,latino.ch,K|S,
2026-01-20,20:45,Bachata Anfängerkurs,https://www2.salsa.ch/images/m/72/727513054937569e0a243b64a887fccaf915fe91f48159d800c1ca22eb068375.jpg,https://www.latino.ch/events/bachata-anfaengerkurs-2026-01-20-flame-latino-4665-oftringen,Flame Latino,4665 Oftringen,Region Solothurn & Aarau,latino.ch,B,
2026-01-20,21:00,Bachata Sensual Intermediate Kurs Luzern,https://www2.salsa.ch/images/m/02/025e88391604543d42901e22b5ade216d8a3e76079310e1919f6e15954589ea9.jpg,https://www.latino.ch/venues/bachata-flow-lucerne-dance-company-6015-luzern/events/2026-01-20,Bachata Flow - Lucerne Dance Company,6015 Luzern,Zentral Schweiz,latino.ch,B,kurs
2026-01-21,18:00,Afro-Cuban Salsa,https://www2.salsa.ch/images/m/54/54036b972b83db1a764591fa1a29fed3fb0747f85eebcac519153762c1708e05.jpg,https://www.latino.ch/events/afro-cuban-salsa-2026-01-21-salsarica-the-dance-factory-8005-zuerich,SalsaRica - The Dance Factory,8005 Zürich,Region Zürich,latino.ch,S,kurs
2026-01-21,18:30,Bachata Beginner Kurs Luzern,https://www2.salsa.ch/images/m/02/025e88391604543d42901e22b5ade216d8a3e76079310e1919f6e15954589ea9.jpg,https://www.latino.ch/venues/bachata-flow-lucerne-dance-company-6015-luzern/events/2026-01-21,Bachata Flow - Lucerne Dance Company,6015 Luzern,Zentral Schweiz,latino.ch,B,kurs|party
2026-01-21,18:45,"Discofox ""Swing"" Kurs in St.Gallen mit Angelo & Sandra!!",https://www2.salsa.ch/images/m/6e/6ec58875d813b02d13d7f388385ff6e02225647ff309ecb11c3bcdcc9fa617a0.jpg,https://www.latino.ch/venues/pivot-9016-st-gallen/events/2026-01-21,Pivot,9016 St. Gallen,Ost Schweiz,latino.ch,,kurs|party
2026-01-21,18:50,Yoruba Wochenkurs in Luzern,https://www2.salsa.ch/images/m/fd/fd00d9bff13f564a83b32730f718c95c50d1ba91a9c9e0939f07be9a93178399.jpg,https://www.latino.ch/venues/salsa-y-mas-tanzstudio-6010-kriens/events/2026-01-21,Salsa y mas Tanzstudio,6010 Kriens,Zentral Schweiz,latino.ch,B|S,kurs
2026-01-21,19:00,Bachata Kurs,https://www2.salsa.ch/images/m/04/0460520dd64ba7d8efd43d77cb6d9795838b3bdbd7634d0d210c50e0e9350bce.jpg,https://www.latino.ch/events/bachata-kurs-2026-01-21-ritmo-latino-wohlen,Ritmo Latino,Wohlen,Region Solothurn & Aarau,latino.ch,B,kurs
2026-01-21,19:45,Bachata Sensual Intermediate Kurs Luzern,https://www2.salsa.ch/images/m/02/025e88391604543d42901e22b5ade216d8a3e76079310e1919f6e15954589ea9.jpg,https://www.latino.ch/venues/bachata-flow-lucerne-dance-company-6015-luzern/events/2026-01-21,Bachata Flow - Lucerne Dance Company,6015 Luzern,Zentral Schweiz,latino.ch,B,kurs|party
2026-01-21,20:00,Salsaare,https://www2.salsa.ch/images/m/84/841dcd85e00e7f3682b88f2e85fdeea05599359957f7664f1687fe4deca6b35a.jpg,https://www.latino.ch/events/salsaare-2026-01-21-lounge-schwellenmaetteli-bern,Lounge Schwellenmätteli,Bern,Region Bern,latino.ch,S,
2026-01-21,20:30,Bachata Sensual Wochenkurs in Luzern,https://www2.salsa.ch/images/m/fd/fd00d9bff13f564a83b32730f718c95c50d1ba91a9c9e0939f07be9a93178399.jpg,https://www.latino.ch/venues/salsa-y-mas-tanzstudio-6010-kriens/events/2026-01-21,Salsa y mas Tanzstudio,6010 Kriens,Zentral Schweiz,latino.ch,B|S,kurs
2026-01-21,20:30,SOCIAL DANCE NIGHT IN ST.GALLEN!!!,https://www2.salsa.ch/images/m/6e/6ec58875d813b02d13d7f388385ff6e02225647ff309ecb11c3bcdcc9fa617a0.jpg,https://www.latino.ch/venues/pivot-9016-st-gallen/events/2026-01-21,Pivot,9016 St. Gallen,Ost Schweiz,latino.ch,,kurs|party
2026-01-21,20:45,"Wednesday Flow Practica – Tanzen, Lachen, Geniessen!",https://www2.salsa.ch/images/m/02/025e88391604543d42901e22b5ade216d8a3e76079310e1919f6e15954589ea9.jpg,https://www.latino.ch/venues/bachata-flow-lucerne-dance-company-6015-luzern/events/2026-01-21,Bachata Flow - Lucerne Dance Company,6015 Luzern,Zentral Schweiz,latino.ch,B,kurs|party
2026-01-21,21:00,Bachata Sensual Advanced Kurs Luzern,https://www2.salsa.ch/images/m/02/025e88391604543d42901e22b5ade216d8a3e76079310e1919f6e15954589ea9.jpg,https://www.latino.ch/venues/bachata-flow-lucerne-dance-company-6015-luzern/events/2026-01-21,Bachata Flow - Lucerne Dance Company,6015 Luzern,Zentral Schweiz,latino.ch,B,kurs|party
2026-01-22,18:30,Bachata Starter Kurs Luzern,https://www2.salsa.ch/images/m/02/025e88391604543d42901e22b5ade216d8a3e76079310e1919f6e15954589ea9.jpg,https://www.latino.ch/venues/bachata-flow-lucerne-dance-company-6015-luzern/events/2026-01-22,Bachata Flow - Lucerne Dance Company,6015 Luzern,Zentral Schweiz,latino.ch,B,kurs
2026-01-22,19:00,Bachata Fusion Kurse in St.Gallen mit Franzi & Michl!!!,https://www2.salsa.ch/images/m/dc/dc2e00a89c4543e995c3121e55250b663a19149407bbb134938232a0d578e42b.jpg,https://www.latino.ch/venues/pivot-9016-st-gallen/events/2026-01-22,Pivot,9016 St. Gallen,Ost Schweiz,latino.ch,B,kurs
2026-01-22,19:00,Salsa Kurs,https://www2.salsa.ch/images/m/04/0460520dd64ba7d8efd43d77cb6d9795838b3bdbd7634d0d210c50e0e9350bce.jpg,https://www.latino.ch/venues/ritmo-latino-wohlen-16/events/2026-01-22,Ritmo Latino,Wohlen,Region Solothurn & Aarau,latino.ch,B|S,kurs
2026-01-22,19:45,Bachata Beginner Kurs Luzern,https://www2.salsa.ch/images/m/02/025e88391604543d42901e22b5ade216d8a3e76079310e1919f6e15954589ea9.jpg,https://www.latino.ch/venues/bachata-flow-lucerne-dance-company-6015-luzern/events/2026-01-22,Bachata Flow - Lucerne Dance Company,6015 Luzern,Zentral Schweiz,latino.ch,B,kurs
2026-01-22,20:00,► MI SALSA ◄ Jeden Donnerstag 2 Floors VIOR CLUB,https://www2.salsa.ch/images/m/8b/8be2da832691df1d576e8b4bfad6bf89834c5d9a1a0d8938d2d54c475100c814.jpg,https://www.latino.ch/events/mi-salsa-jeden-donnerstag-2-floors-vior-club-2026-01-22-vior-club-8001-zurich,Vior Club,8001 Zürich,Region Zürich,latino.ch,B|S,
2026-01-22,20:30,Bachata Kurs,https://www2.salsa.ch/images/m/04/0460520dd64ba7d8efd43d77cb6d9795838b3bdbd7634d0d210c50e0e9350bce.jpg,https://www.latino.ch/venues/ritmo-latino-wohlen-16/events/2026-01-22,Ritmo Latino,Wohlen,Region Solothurn & Aarau,latino.ch,B|S,kurs
2026-01-22,20:30,La Bola,https://www2.salsa.ch/images/m/02/02d03caf06c1d43e27e748a9cda626b569a6906ff46e564b53e793bbb3f839b3.jpg,https://www.latino.ch/events/la-bola-2026-01-22-tanz-tanzbar-zofingen-4800-zofingen,"""TANZ"" TanzBar Zofingen",4800 Zofingen,Region Solothurn & Aarau,latino.ch,B|K|S,party
2026-01-22,21:00,Bachata Sensual Intermediate Kurs Luzern,https://www2.salsa.ch/images/m/02/025e88391604543d42901e22b5ade216d8a3e76079310e1919f6e15954589ea9.jpg,https://www.latino.ch/venues/bachata-flow-lucerne-dance-company-6015-luzern/events/2026-01-22,Bachata Flow - Lucerne Dance Company,6015 Luzern,Zentral Schweiz,latino.ch,B,kurs
2026-01-22,21:00,ENCANTO,https://www2.salsa.ch/images/m/09/0918f2551939bfa3a74a292df3b8459c4bd679ced2e08a324ebc322219fce3d9.jpg,https://www.latino.ch/events/encanto-2026-01-22-bungalow-2503-biel-strich-bienne,BUNGALOW,2503 Biel/Bienne,Region Bern,latino.ch,B|K|S,
2026-01-22,21:00,SBK im Kulturbistro,https://www2.salsa.ch/images/m/7b/7b8233a22fe9e2c1e34281e0a7ae8c0c31b107f283badc028adce40af630fdf3.jpg,https://www.latino.ch/events/sbk-im-kulturbistro-2026-01-22-kulturbistro-karl-schenk-bern-switzerland,KulturBistro - Karl Schenk,"Bern, Switzerland",Region Bern,latino.ch,B|K|S,
2026-01-23,17:30,Magic Mambo Weekend Bootcamp,https://www2.salsa.ch/images/m/69/690778c83370810001d664d1.jpg,https://www.latino.ch/events/magic-mambo-weekend-bootcamp-2026-01-23-qz-schuetze-zuerich,QZ Schütze,Zürich,Region Zürich,latino.ch,S,
2026-01-23,18:00,Men Style Basic,https://www2.salsa.ch/images/m/65/65e5c2cf3d23c6a1b3d26af2f0cd6b5aaa7464571e907f29fdb9102a36f2db35.jpg,https://www.latino.ch/events/men-style-basic-2026-01-23-salsarica-the-dance-factory-8005-zuerich,SalsaRica - The Dance Factory,8005 Zürich,Region Zürich,latino.ch,S,kurs
2026-01-23,18:00,Ritmo Fridays,https://www2.salsa.ch/images/m/08/083d8d8d8b0306bc4a4f24a838170c1ed1bebc650301a6afcafe70e639586ae6.jpg,https://www.latino.ch/events/ritmo-fridays-2026-01-23-kc-dance-studio-4051-basel,KC dance studio,4051 Basel,Region Basel,latino.ch,B|S,
2026-01-23,19:00,Salsa Kurs,https://www2.salsa.ch/images/m/04/0460520dd64ba7d8efd43d77cb6d9795838b3bdbd7634d0d210c50e0e9350bce.jpg,https://www.latino.ch/events/salsa-kurs-2026-01-23-ritmo-latino-wohlen,Ritmo Latino,Wohlen,Region Solothurn & Aarau,latino.ch,S,kurs
2026-01-23,20:00,SALSA & BACHATA-TANZABENDE IM RÖSSLI-SAAL (Rothrist) mit DJ Theo,https://www2.salsa.ch/images/m/fb/fbdad8f19c937089aa14512b075b6271bedcc7a1293c0bb5cb5e2193fa09baef.jpg,https://www.latino.ch/events/salsa-und-bachata-tanzabende-im-roessli-saal-rothrist-mit-dj-theo-2026-01-23-restaurant-roessli-saal-4852-rothrist,"Restaurant Rössli ""Saal""",4852 Rothrist,Region Solothurn & Aarau,latino.ch,B|S,
2026-01-23,21:00,FridayNight @ Bananenreiferei,https://www2.salsa.ch/images/m/13/13e85e36a33e39d7953e0488a78b18ff9b9dfc7c706e436636f150e123d3b37c.jpg,https://www.latino.ch/events/fridaynight-um-bananenreiferei-2026-01-23-salsarica-the-party-factory-8005-zuerich,Salsarica - The Party Factory,8005 Zürich,Region Zürich,latino.ch,B|K|S,party
2026-01-23,21:00,MagicMambo Weekend,https://www2.salsa.ch/images/m/bf/bf7ec82d825c3e675eaa08f08a8a0208eea0255d510a437e74a11b85512ead9b.jpg,https://www.latino.ch/events/magicmambo-weekend-2026-01-23-qz-schuetze-zuerich,QZ Schütze,Zürich,Region Zürich,latino.ch,S,kurs|party|show
2026-01-23,21:00,RITMO Y SABOR,https://www2.salsa.ch/images/m/b1/b113c77d8da5f3f28f7d51a2d55f651e42d322179abf0d3a1aff806f5466b239.jpg,https://www.latino.ch/events/ritmo-y-sabor-2026-01-23-bungalow-2503-biel-strich-bienne,BUNGALOW,2503 Biel/Bienne,Region Bern,latino.ch,B|K|S,party
2026-01-23,22:00,Mi Cuba (Level 30),https://www2.salsa.ch/images/m/e3/e33ad297085be7ea069acfcc303c95bbf712a2b150390ec6f6cdab65d4007ca1.jpg,https://www.latino.ch/events/mi-cuba-level-30-2026-01-23-bar-rouge-basel-bs,Bar Rouge,Basel BS,Region Basel,latino.ch,S,
2026-01-23,22:30,Latín Hits Party🔥,https://www2.salsa.ch/images/m/af/af818946bd51147e40fad6925aa962a0f67b0cb4d8371d2c1ff6ff1c5a47846e.jpg,https://www.latino.ch/events/latin-hits-party-2026-01-23-cuba-bar-bern-bern-be,CUBA BAR BERN,Bern BE,Region Bern,latino.ch,B|K|S,
2026-01-24,10:30,Magic Mambo Weekend Bootcamp,https://www2.salsa.ch/images/m/69/690779943370810001d664d5.jpg,https://www.latino.ch/events/magic-mambo-weekend-bootcamp-2026-01-24-qz-schuetze-zuerich,QZ Schütze,Zürich,Region Zürich,latino.ch,S,
2026-01-24,13:00,MagicMambo Weekend,https://www2.salsa.ch/images/m/bf/bf7ec82d825c3e675eaa08f08a8a0208eea0255d510a437e74a11b85512ead9b.jpg,https://www.latino.ch/events/magicmambo-weekend-2026-01-24-qz-schuetze-zuerich,QZ Schütze,Zürich,Region Zürich,latino.ch,S,kurs|party|show
2026-01-24,15:30,AfroHouse & Kizomba Workshops mit Donald Wilson in Basel,https://www2.salsa.ch/images/m/4d/4d12263773ee27ad127c9ac9fa6898f87eecd701d1fb9368c376a0aaadf89c8b.jpg,https://www.latino.ch/events/afrohouse-und-kizomba-workshops-mit-donald-wilson-in-basel-2026-01-24-kc-dance-studio-4051-basel,KC dance studio,4051 Basel,Region Basel,latino.ch,K,kurs
2026-01-24,19:30,Salsa & Bachata Practica von der Tanzschule Salsafriends,https://www2.salsa.ch/images/m/66/66dcfecba776c7c16f5f22128aad99aa9d7dc1ec0c12f11947c9179faf84d70b.jpg,https://www.latino.ch/events/salsa-und-bachata-practica-von-der-tanzschule-salsafriends-2026-01-24-bailesito-6430-schwyz,Bailesito,6430 Schwyz,Zentral Schweiz,latino.ch,B|S,party
2026-01-24,21:00,YO SOY LA SALSA! - Basler Edition,https://www2.salsa.ch/images/m/bb/bb9c0575a6c1acf3e13edd7077e5b88badeb83b542f79fb4835aebd54ccee3ab.jpg,https://www.latino.ch/events/yo-soy-la-salsa-basler-edition-2026-01-24-corrientes-4053-basel,Corrientes,4053 Basel,Region Basel,latino.ch,B|S,
2026-01-24,21:00,✨ 💃🏼 Fantastiques workshops avec Yosniel et soirée 100% Salsa 🪇🕺🏿,https://www2.salsa.ch/images/m/67/673b55b7c523e8f96ca0d7d600cdbcb5f86ae06b96468b59ceb8b0a43d204705.jpg,https://www.latino.ch/events/fantastiques-workshops-avec-yosniel-et-soiree-100-percent-salsa-2026-01-24-casino-de-montbenon-1003-lausanne,Casino de Montbenon,1003 Lausanne,West Schweiz,latino.ch,S,
2026-01-24,21:30,★ LA NOCHE DE CUBA ★ Welcome 2026 Bananenreiferei by Juanes,https://www2.salsa.ch/images/m/c6/c6e6008bb344dad6e99d87623f724164a901e81ed5c629518b2e95fdb4f6b2eb.jpg,https://www.latino.ch/events/la-noche-de-cuba-welcome-2026-bananenreiferei-by-juanes-2026-01-24-bananenreiferei-zurich-switzerland,Bananenreiferei,"Zürich, Switzerland",Region Zürich,latino.ch,B|K|S,
2026-01-24,22:00,Mamacita,https://www2.salsa.ch/images/m/e6/e6de8578e71743381a3b3814c6fa8e3a66efa7c8e6095686faabe69e1770ea2b.jpg,https://www.latino.ch/events/mamacita-2026-01-24-bar-rouge-basel-bs,Bar Rouge,Basel BS,Region Basel,latino.ch,,
2026-01-25,11:00,MagicMambo Weekend,https://www2.salsa.ch/images/m/bf/bf7ec82d825c3e675eaa08f08a8a0208eea0255d510a437e74a11b85512ead9b.jpg,https://www.latino.ch/events/magicmambo-weekend-2026-01-25-qz-schuetze-zuerich,QZ Schütze,Zürich,Region Zürich,latino.ch,S,kurs|party|show
2026-01-25,11:00,Spezial Workshops in Luzern mit Ismaray Aspirinas und Urbano,https://www2.salsa.ch/images/m/28/286ed3e9cc16ba3808f0d95fce369e5de8c84e3663f20e82d91e4266cae60340.jpg,https://www.latino.ch/events/spezial-workshops-in-luzern-mit-ismaray-aspirinas-und-urbano-2026-01-25-salsa-y-mas-tanzstudio-6010-kriens,Salsa y mas Tanzstudio,6010 Kriens,Zentral Schweiz,latino.ch,S,kurs
2026-01-25,16:00,Bachata Day Party &#8211; mit Kira und Ilhan,https://bachata-bern.ch/wp-content/uploads/2025/11/8ba4c0edd282d1f0b6a93c5a7edd277c801be61ec67b28fb3ccaf637f8a5016b.jpg,https://bachata-bern.ch/event/bachata-day-party-mit-kira-und-ilhan/,Bachata Day Bern,3005 Bern,Region Bern,bachata-bern.ch,B,party|workshop
2026-01-25,16:00,Bachata Day Party - mit Kira und Ilhan,https://www2.salsa.ch/images/m/8b/8ba4c0edd282d1f0b6a93c5a7edd277c801be61ec67b28fb3ccaf637f8a5016b.jpg,https://www.latino.ch/events/bachata-day-party-mit-kira-und-ilhan-2026-01-25-dance-passion-bern-65,Dance Passion,Bern 65,Region Bern,latino.ch,B|S,kurs|party
2026-01-25,16:00,Bachata Starter,https://www2.salsa.ch/images/m/96/965b227a35f1b77a36f851da3b71543bc880f2c331c5b64e5eb8cff0a7ac9871.jpg,https://www.latino.ch/events/bachata-starter-2026-01-25-bailesito-6430-schwyz,Bailesito,6430 Schwyz,Zentral Schweiz,latino.ch,B|S,kurs
2026-01-25,16:00,SBK Practica,https://www2.salsa.ch/images/m/d2/d20d8097429d0b2e873f3b29c0d8b98c6f3246a29058f5ccaac4246b8145fc69.jpg,https://www.latino.ch/events/sbk-practica-2026-01-25-salsa-in-biel-sib-tanzlokal-2504-biel,Salsa in Biel (SIB) Tanzlokal,2504 Biel,Region Bern,latino.ch,B|K|S,kurs
2026-01-25,18:30,Salsa Einsteigerkurs in Luzern,https://www2.salsa.ch/images/m/ec/ec6a0f91376789bb17ea5169c48a0df7b0bf7d75bd1579affab67f58d709c45b.jpg,https://www.latino.ch/events/salsa-einsteigerkurs-in-luzern-2026-01-25-salsa-y-mas-tanzstudio-6010-kriens,Salsa y mas Tanzstudio,6010 Kriens,Zentral Schweiz,latino.ch,S,kurs
2026-01-25,18:30,Tarde Cubana im «Sternen» Bümpliz,https://www2.salsa.ch/images/m/f8/f85ff03c4f961a58925a4c63da29afa0fbb4aaf8d801f92c037d658f485c0459.jpg,https://www.latino.ch/events/tarde-cubana-im-sternen-buempliz-2026-01-25-sternensaal-buempliz-3018-bern,Sternensaal Bümpliz,3018 Bern,Region Bern,latino.ch,S,party
2026-01-25,19:00,Salsa Kurs,https://www2.salsa.ch/images/m/04/0460520dd64ba7d8efd43d77cb6d9795838b3bdbd7634d0d210c50e0e9350bce.jpg,https://www.latino.ch/events/salsa-kurs-2026-01-25-ritmo-latino-aarau,Ritmo Latino,Aarau,Region Solothurn & Aarau,latino.ch,S,kurs
2026-01-26,18:00,Ladies Style Salsa & Bachata,https://www2.salsa.ch/images/m/ed/ed79bf4e393cafac1f762eb764f876fb74a7bf0cfca8ced5d39f519b27d62e31.jpg,https://www.latino.ch/events/ladies-style-salsa-und-bachata-2026-01-26-salsarica-the-dance-factory-8005-zuerich,SalsaRica - The Dance Factory,8005 Zürich,Region Zürich,latino.ch,B|S,kurs
2026-01-26,18:30,Bachata Sensual Advanced Kurs Luzern,https://www2.salsa.ch/images/m/02/025e88391604543d42901e22b5ade216d8a3e76079310e1919f6e15954589ea9.jpg,https://www.latino.ch/venues/bachata-flow-lucerne-dance-company-6015-luzern/events/2026-01-26,Bachata Flow - Lucerne Dance Company,6015 Luzern,Zentral Schweiz,latino.ch,B,kurs
2026-01-26,18:50,Bachata Sensual Wochenkurs in Luzern,https://www2.salsa.ch/images/m/d9/d9c62c2ac1f537db356793beee6326c4700d67dcbbe0ec2fa167d705a8f2ff93.jpg,https://www.latino.ch/venues/salsa-y-mas-tanzstudio-6010-kriens/events/2026-01-26,Salsa y mas Tanzstudio,6010 Kriens,Zentral Schweiz,latino.ch,B|K|S,kurs
2026-01-26,18:50,Salsa Einsteigerkurs in Luzern,https://www2.salsa.ch/images/m/d9/d9c62c2ac1f537db356793beee6326c4700d67dcbbe0ec2fa167d705a8f2ff93.jpg,https://www.latino.ch/venues/salsa-y-mas-tanzstudio-6010-kriens/events/2026-01-26,Salsa y mas Tanzstudio,6010 Kriens,Zentral Schweiz,latino.ch,B|K|S,kurs
2026-01-26,19:00,Salsa Kurs,https://www2.salsa.ch/images/m/04/0460520dd64ba7d8efd43d77cb6d9795838b3bdbd7634d0d210c50e0e9350bce.jpg,https://www.latino.ch/venues/ritmo-latino-wohlen-16/events/2026-01-26,Ritmo Latino,Wohlen,Region Solothurn & Aarau,latino.ch,B|S,kurs
2026-01-26,19:00,Salsa Social Kurs in St.Gallen,https://www2.salsa.ch/images/m/d9/d9db782ddba46c5ed6898291b06fc9a4000ed0ca5eb09f17cf48e50c8b68f136.jpg,https://www.latino.ch/events/salsa-social-kurs-in-st-punkt-gallen-2026-01-26-pivot-9016-st-gallen,Pivot,9016 St. Gallen,Ost Schweiz,latino.ch,S,kurs
2026-01-26,19:30,Lounge@Bananenreiferei,https://www2.salsa.ch/images/m/3e/3e507bd053fc83ae81824e1a343d2e1d0c7f94091300f7176048e83c0ac24a75.jpg,https://www.latino.ch/events/lounge-um-bananenreiferei-2026-01-26-salsarica-the-party-factory-8005-zuerich,Salsarica - The Party Factory,8005 Zürich,Region Zürich,latino.ch,B|S,party
2026-01-26,19:45,Bachata Lady Style by Svenja,https://www2.salsa.ch/images/m/02/025e88391604543d42901e22b5ade216d8a3e76079310e1919f6e15954589ea9.jpg,https://www.latino.ch/venues/bachata-flow-lucerne-dance-company-6015-luzern/events/2026-01-26,Bachata Flow - Lucerne Dance Company,6015 Luzern,Zentral Schweiz,latino.ch,B,kurs
2026-01-26,19:45,Bachata Sensual Intermediate Kurs Luzern,https://www2.salsa.ch/images/m/02/025e88391604543d42901e22b5ade216d8a3e76079310e1919f6e15954589ea9.jpg,https://www.latino.ch/venues/bachata-flow-lucerne-dance-company-6015-luzern/events/2026-01-26,Bachata Flow - Lucerne Dance Company,6015 Luzern,Zentral Schweiz,latino.ch,B,kurs
2026-01-26,20:30,Bachata Kurs,https://www2.salsa.ch/images/m/04/0460520dd64ba7d8efd43d77cb6d9795838b3bdbd7634d0d210c50e0e9350bce.jpg,https://www.latino.ch/venues/ritmo-latino-wohlen-16/events/2026-01-26,Ritmo Latino,Wohlen,Region Solothurn & Aarau,latino.ch,B|S,kurs
2026-01-26,20:30,Kizomba Wochenkurs in Luzern,https://www2.salsa.ch/images/m/d9/d9c62c2ac1f537db356793beee6326c4700d67dcbbe0ec2fa167d705a8f2ff93.jpg,https://www.latino.ch/venues/salsa-y-mas-tanzstudio-6010-kriens/events/2026-01-26,Salsa y mas Tanzstudio,6010 Kriens,Zentral Schweiz,latino.ch,B|K|S,kurs
2026-01-26,21:00,Bachata Beginner Kurs Luzern,https://www2.salsa.ch/images/m/02/025e88391604543d42901e22b5ade216d8a3e76079310e1919f6e15954589ea9.jpg,https://www.latino.ch/venues/bachata-flow-lucerne-dance-company-6015-luzern/events/2026-01-26,Bachata Flow - Lucerne Dance Company,6015 Luzern,Zentral Schweiz,latino.ch,B,kurs
2026-01-27,18:30,Bachata Starter Kurs Luzern,https://www2.salsa.ch/images/m/02/025e88391604543d42901e22b5ade216d8a3e76079310e1919f6e15954589ea9.jpg,https://www.latino.ch/venues/bachata-flow-lucerne-dance-company-6015-luzern/events/2026-01-27,Bachata Flow - Lucerne Dance Company,6015 Luzern,Zentral Schweiz,latino.ch,B,kurs
2026-01-27,18:45,Reggaeton (Open Level),https://www2.salsa.ch/images/m/41/416d146a87c91b3f3fe98965a3b26ad44062698aa5c78d922572d03933845b3d.jpg,https://www.latino.ch/events/reggaeton-open-level-2026-01-27-kc-dance-studio-4051-basel,KC dance studio,4051 Basel,Region Basel,latino.ch,,kurs
2026-01-27,19:00,Bachata Kurs,https://www2.salsa.ch/images/m/04/0460520dd64ba7d8efd43d77cb6d9795838b3bdbd7634d0d210c50e0e9350bce.jpg,https://www.latino.ch/venues/ritmo-latino-wohlen-16/events/2026-01-27,Ritmo Latino,Wohlen,Region Solothurn & Aarau,latino.ch,B|S,kurs
